GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(Â°C),Average trip speed(whilst moving only)(mph),Average trip speed(whilst stopped or moving)(mph),Distance to empty (Estimated)(miles),Engine Oil Temperature(Â°C),Engine RPM(rpm),Fuel Level (From Engine ECU)(%),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(Â°),GPS Latitude(Â°),GPS Longitude(Â°),Horsepower (At the wheels)(hp),Intake Air Temperature(Â°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm),Trip average KPL(kpl),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s)
Mon May 13 17:00:15 GMT+05:30 2019,13-May-2019 17:00:15,77.59984079,13.04371316,9.778741,4,790.9021528,84.77599,-4.58743048,5.79175091,7.65210247,0.03882509,-0.00894938,-0.36097169,0.62358528,0.57996428,31,16.85573959,12.80576038,146.834671,-,1010,-,47.3455658,0.49631393,4,790.9021606,84.77599335,13.04371357,77.59983826,10.82631207,41,181.2480011,9.07893753,0,11.01427555,512,25.64671516,21.87441826,19.26250648,56.6745224,11.41472816,32.24499512,3.5203073,963
Mon May 13 17:00:16 GMT+05:30 2019,13-May-2019 17:00:16,77.59990285,13.0437157,6.8175635,4,790.9968796,87.69982,-2.94735217,4.09660435,8.54516697,0.03063697,0.06605737,-0.38562223,0.56647414,0.71615243,31,16.85169792,12.80821037,146.9039307,-,901.5,-,47.3453331,0.4964413,4,790.9968872,87.69982147,13.04371548,77.59989929,-,41,29.87957573,9.07893753,3.34669805,11.01427555,84.40557861,25.64671516,15.2504549,13.67016602,-,11.41472816,32.24499512,3.52654552,964
Mon May 13 17:00:17 GMT+05:30 2019,13-May-2019 17:00:17,77.59995803,13.04371738,6.083578,4,791.1035297,88.008484,-3.73028016,4.0702672,7.93223238,0.01681342,0.03606676,-0.41515404,0.44761464,0.7366538,31,16.84884644,12.80879688,146.9272156,-,904.5,-,47.34469986,0.49679115,4,791.1035156,88.00848389,13.04371738,77.59996033,-,41,23.55439949,9.08076477,4.24540329,11.01205921,66.53784943,25.65187836,13.60857677,13.67016602,-,11.43045521,32.28942108,3.52854681,965
Mon May 13 17:00:18 GMT+05:30 2019,13-May-2019 17:00:18,77.60001411,13.04371668,6.120799,4,791.1580516,90.80747,-3.26579094,4.35518599,8.51164722,0.01398927,-0.00721269,-0.33290425,0.38708663,0.75105357,31,16.84260559,12.80954552,146.9277344,-,987.5,-,47.34347916,0.49746242,4,791.1580811,90.80747223,13.04371643,77.60001373,-,41,8.94269657,9.0811615,11.18207645,11.01157761,25.26185608,25.65299988,13.69183731,13.67016602,-,11.43118954,32.29149628,3.53354168,966
Mon May 13 17:00:18 GMT+05:30 2019,13-May-2019 17:00:19,77.60001411,13.04371668,6.120799,4,791.1580516,90.80747,-3.52437258,4.84361792,9.04078197,0.03200736,0.01975366,-0.36804956,0.43516734,0.74519604,31,16.83976936,12.81013107,146.933197,-,915.25,-,47.34316635,0.49763367,4,791.1580811,90.80747223,13.04371643,77.60001373,3.67233324,41,28.26600456,9.08152485,3.537745,11.01113796,79.84747314,25.65402412,13.69183731,13.67016602,26.96549416,11.43393612,32.29925537,3.53560734,967
Mon May 13 17:00:20 GMT+05:30 2019,13-May-2019 17:00:20,77.60013016,13.04371957,6.207406,4,791.0361015,89.98173,-3.22508812,5.31768417,7.62576532,0.0220874,-0.03458942,-0.36121574,0.48105153,0.65464807,31,16.83411598,12.81129837,146.9376221,-,904.75,-,47.34270477,0.49788794,4,791.0360718,89.9817276,13.04371929,77.60012817,3.67233324,41,24.71110916,9.08270264,4.04667902,11.00970936,69.8053894,25.65735245,13.88557148,13.67016602,26.96549416,11.44429779,32.32852554,3.54061985,968
Mon May 13 17:00:21 GMT+05:30 2019,13-May-2019 17:00:21,77.60018594,13.04371989,5.9294786,4,791.0307072,89.928795,-4.00562191,5.44218683,7.68801641,0.02545528,0.06955388,-0.24772567,0.64628333,0.71493202,31,16.82571411,12.81035709,146.9554596,-,911.75,-,47.34230423,0.49810779,4,791.0307007,89.92879486,13.04372025,77.60018921,3.67233324,41,22.25935936,9.08294964,4.49239874,11.0094099,62.8795433,25.65805054,13.26386547,11.18468189,26.96549416,11.44568634,32.33244705,3.54555774,969
Mon May 13 17:00:22 GMT+05:30 2019,13-May-2019 17:00:22,77.60022754,13.04372161,4.523848,4,791.0811106,89.01887,-3.06227756,5.25543308,7.89631844,0.03516428,0.02995295,-0.3346127,0.57721299,0.6841799,31,16.81903648,12.80799294,146.9578095,-,915.5,-,47.34177399,0.49839979,4,791.0811157,89.01886749,13.0437212,77.60022736,-,41,15.73833179,9.08388329,6.35378122,11.00827789,44.45856476,25.6606884,10.11955929,9.32056808,-,11.45345497,32.35439301,3.54709554,970
Mon May 13 17:00:23 GMT+05:30 2019,13-May-2019 17:00:23,77.6002604,13.04372147,3.5578294,4,791.1180863,90.64201,-3.37592745,4.36715746,8.1501112,0.02530072,0.04264277,-0.34266683,0.49838012,0.74885702,31,16.80295753,12.8011713,146.9716797,-,915.25,-,47.34137344,0.49861887,4,791.118103,90.64201355,13.0437212,77.60025787,-,41,14.37659073,9.08391571,6.95560741,11.00823975,40.61183929,25.66077805,7.95863771,6.83508301,-,11.45272827,32.3523407,3.55016184,971
Mon May 13 17:00:23 GMT+05:30 2019,13-May-2019 17:00:24,77.6002604,13.04372147,3.5578294,4,791.1180863,90.64201,-3.19396257,5.48767805,7.99687767,0.06327055,0.00945313,-0.33949399,0.51546466,0.69833565,31,16.78528595,12.79310989,146.9703064,-,895.5,-,47.34077072,0.49895182,4,791.118103,90.64201355,13.0437212,77.60025787,-,41,8.70512009,9.08418751,11.48725414,11.00790977,24.59073448,25.66154671,7.95863771,6.83508301,-,11.45380878,32.35539246,3.55217266,972
Mon May 13 17:00:25 GMT+05:30 2019,13-May-2019 17:00:25,77.60031283,13.04371931,2.569367,4,791.1218448,91.11436,-2.96171784,4.48926544,8.21236229,0.04228362,0.02023814,-0.32240948,0.52278662,0.71419984,31,16.77482033,12.78782749,146.9719086,-,912.5,-,47.3401413,0.49929836,4,791.1218262,91.11435699,13.04371929,77.60031128,-,41,8.92615128,9.08413506,11.20280457,11.00797367,25.21511459,25.66139793,5.74750996,4.97096968,-,11.45228386,32.35108566,3.55347133,973
Mon May 13 17:00:26 GMT+05:30 2019,13-May-2019 17:00:26,77.600332,13.04371935,2.059733,4,791.1015421,91.46408,-3.44536138,3.66324043,8.4853096,0.00976411,-0.04847192,-0.28213879,0.3526735,0.73714191,31,16.75284767,12.7764473,146.9710083,-,890.5,-,47.33985138,0.49945593,4,791.1015625,91.46408081,13.04371929,77.60033417,-,41,6.51524687,9.08424568,15.3482933,11.00784016,18.40465164,25.66171074,4.60749102,4.34959841,-,11.45199013,32.35025406,3.55479765,974
Mon May 13 17:00:27 GMT+05:30 2019,13-May-2019 17:00:27,77.60035457,13.04371981,2.4916904,4,791.1317521,91.350105,-3.04072905,3.93139935,8.56910992,0.03505528,-0.02500327,-0.31655189,0.38489002,0.73763001,31,16.74299049,12.7716074,146.9621735,-,903.25,-,47.33873749,0.50006855,4,791.1317749,91.35010529,13.04372025,77.60035706,-,41,5.09928703,9.08380127,19.61017609,11.00837803,14.40476513,25.6604557,5.5737524,5.59234095,-,11.44596958,32.33324814,3.55589819,975
Mon May 13 17:00:28 GMT+05:30 2019,13-May-2019 17:00:28,77.60038402,13.04371951,3.1657143,4,791.1103226,91.40954,-3.35677338,4.09181547,8.58826351,0.03372408,-0.04053738,-0.30947402,0.39806953,0.71590829,31,16.72551537,12.76361656,146.9604645,-,900.25,-,47.3381958,0.50036824,4,791.1103516,91.40953827,13.04371929,77.60038757,4.09245157,41,5.19972992,9.08341217,19.23136711,11.0088501,14.68850327,25.65935516,7.08150101,7.45645428,32.26276779,11.43951988,32.31502914,3.55783176,976
Mon May 13 17:00:29 GMT+05:30 2019,13-May-2019 17:00:29,77.60041836,13.04371945,3.7299871,4,791.1068596,91.70302,-3.52197814,4.30490589,8.54277229,0.05813307,0.03948803,-0.35901916,0.43882832,0.77082282,31,16.71789551,12.76046562,146.9423065,-,984.5,-,47.33686447,0.50110024,4,791.1068726,91.70301819,13.04371929,77.60041809,5.05872393,41,7.00694752,9.08293343,14.27125263,11.00942993,19.79363632,25.65800476,8.34374332,8.07782555,38.5777092,11.43276119,32.29593658,3.55964828,977
Mon May 13 17:00:30 GMT+05:30 2019,13-May-2019 17:00:30,77.6004544,13.04371825,3.940627,4,791.1294316,91.7911,-3.06946039,3.91703367,8.27940273,0.03070562,-0.01723864,-0.2897048,0.40392709,0.74739265,31,16.70379257,12.75500965,146.9413605,-,961.5,-,47.3365593,0.50126803,4,791.1294556,91.79109955,13.04371834,77.60045624,2.3805778,41,12.42370701,9.08310413,8.04895973,11.00922394,35.09521866,25.65848541,8.81493187,8.69919682,17.63027954,11.43228912,32.29460144,3.56217957,978
Mon May 13 17:00:31 GMT+05:30 2019,13-May-2019 17:00:31,77.60049533,13.04371636,4.457384,4,791.2250442,92.29577,-2.86594701,3.82605124,8.91149044,0.02980655,0.04501016,-0.36268014,0.36560893,0.80889702,31,16.69246292,12.75165367,146.9355621,-,1207,-,47.33494186,0.5021565,4,791.2250366,92.29576874,13.04371643,77.60049438,9.79254055,41,4.11197042,9.08288574,24.31873512,11.00948811,11.61573601,25.65786934,9.97088432,11.18468189,57.77157593,11.42856598,32.28408432,3.56570411,979
Mon May 13 17:00:32 GMT+05:30 2019,13-May-2019 17:00:32,77.60054464,13.04371426,5.420924,4,791.3245653,92.87836,-2.17400146,3.79492569,7.54435968,-0.00886212,0.04492202,-0.42247599,0.46201447,0.73616564,31,16.68872261,12.75143623,146.9320831,-,1371.5,-,47.33382034,0.50277442,4,791.324585,92.87835693,13.04371452,77.60054779,9.79254055,41,4.21547651,9.08188152,23.72161865,11.01070499,11.90812492,25.65503311,12.12626266,12.42742348,57.77157593,11.41336155,32.24113464,3.56746507,980
Mon May 13 17:00:33 GMT+05:30 2019,13-May-2019 17:00:33,77.60059414,13.04371102,5.4210186,4,791.5066962,92.86965,-3.05270028,5.10459375,7.23071003,0.06529409,-0.04527646,-0.31118247,0.52034593,0.63707542,31,16.68017197,12.75017071,146.9165344,-,882.75,-,47.33316803,0.50313324,4,791.5067139,92.86965179,13.04371071,77.60059357,2.58801246,41,20.89864349,9.08205032,4.78490019,11.01049995,59.03571701,25.65550995,12.12647343,11.80605221,20.64829636,11.41397858,32.24287796,3.57195163,981
Mon May 13 17:00:34 GMT+05:30 2019,13-May-2019 17:00:34,77.60064449,13.04370971,5.5027122,4,791.3432859,92.16376,-3.30888772,4.10378695,9.2035923,0.10018331,0.05505969,-0.34730408,0.44419774,0.79132432,31,16.67590714,12.74953938,146.9274292,-,881.25,-,47.33213806,0.50369966,4,791.3432617,92.16375732,13.04370975,77.60064697,2.58801246,41,11.07665062,9.08283234,9.027812,11.009552,31.28997231,25.65771866,12.30921555,11.80605221,20.64829636,11.41830921,32.25511169,3.57381439,982
Mon May 13 17:00:35 GMT+05:30 2019,13-May-2019 17:00:35,77.60069942,13.04370829,6.0043936,4,791.0898263,91.88148,-2.95214081,3.83802247,7.91786671,0.01367693,0.01074136,-0.34169057,0.39172384,0.76642972,31,16.67011452,12.75035477,146.9203949,-,984.75,-,47.33033371,0.50469095,4,791.0898438,91.88147736,13.04370785,77.60070038,9.18924522,41,5.7649622,9.08251953,17.34580612,11.00993252,16.28520393,25.65683365,13.43144512,13.67016602,66.4477005,11.41068935,32.23358536,3.57845759,983
Mon May 13 17:00:36 GMT+05:30 2019,13-May-2019 17:00:36,77.60076163,13.0437078,6.764358,4,790.9950659,91.03548,-3.4860642,3.82844543,9.04078197,0.03755762,0.06239247,-0.35535821,0.39025944,0.82158834,31,16.66803932,12.75138378,146.9098816,-,1156.75,-,47.32857895,0.5056572,4,790.9950562,91.03547668,13.04370785,77.60076141,9.18924522,41,5.4281745,9.08142185,18.42201614,11.01126289,15.33382607,25.65373421,15.1314373,14.29153728,66.4477005,11.39562035,32.19101715,3.58057404,984
Mon May 13 17:00:37 GMT+05:30 2019,13-May-2019 17:00:37,77.60083182,13.04370709,7.6257615,4,791.0121813,91.12874,-3.89548516,3.737463,9.7470932,0.05683503,0.02636015,-0.34828034,0.41344559,0.77204317,31,16.66822815,12.75675106,146.8846283,-,1310.75,-,47.32616043,0.5069868,4,791.012207,91.1287384,13.04370689,77.60083008,14.08167839,41,6.12794495,9.08088779,16.31834602,11.01191044,17.3105793,25.65222549,17.05834198,17.39839363,86.6844101,11.38439274,32.15930176,3.58645225,985
Mon May 13 17:00:38 GMT+05:30 2019,13-May-2019 17:00:38,77.60091067,13.04370629,8.589513,4,791.0721939,91.13047,-3.50282407,4.25462627,9.34724903,0.12510902,-0.15954225,-0.26090515,0.23527837,0.66319036,31,16.67219925,12.76499939,146.8696899,-,1450.5,-,47.32413483,0.5081017,4,791.0722046,91.13047028,13.04370594,77.600914,14.41668892,41,5.87416172,9.07971954,17.02335167,11.01332664,16.59367752,25.64892578,19.21419144,19.88387871,78.31983948,11.36807632,32.11320877,3.59334111,986
Mon May 13 17:00:39 GMT+05:30 2019,13-May-2019 17:00:39,77.60099279,13.04370439,9.258895,4,791.1115318,91.11913,-4.01519871,4.9585433,8.88994217,0.01809015,0.05812037,-0.25065446,0.56647414,0.75739926,31,16.67660904,12.77097702,146.8415833,-,1616,-,47.32115936,0.5097369,4,791.1115112,91.119133,13.04370403,77.6009903,29.01665115,41,6.38727427,9.07905293,15.65580463,11.01413631,18.04314804,25.64704132,20.71155739,21.74799156,133.0888825,11.35432434,32.07436371,3.59638238,987
Mon May 13 17:00:40 GMT+05:30 2019,13-May-2019 17:00:40,77.60108756,13.0437022,10.243997,4,791.1732592,91.17938,-3.55549812,4.37673426,7.83167267,0.01512755,0.11393896,-0.27628124,0.32924327,0.92726827,31,16.68648529,12.78373146,146.8305054,-,1257.25,-,47.32106781,0.50978744,4,791.1732788,91.17938232,13.04370213,77.60108948,4.77850246,41,165.6486664,9.08006191,0.60367477,11.0129118,467.934082,25.64989281,22.91516685,22.36936378,27.0642662,11.36379814,32.10112381,3.60484815,988
Mon May 13 17:00:41 GMT+05:30 2019,13-May-2019 17:00:41,77.60118399,13.04369901,10.459996,4,791.2402336,91.89276,-3.04791188,3.83323407,9.82370949,0.03753006,0.11931553,-0.31069437,0.39074761,0.90139747,31,16.69793892,12.79769039,146.8410187,-,1225,-,47.31919861,0.5108161,4,791.2402344,91.89276123,13.04369926,77.60118103,13.02040482,41,8.53298759,9.08092594,11.71898174,11.01186466,24.10448456,25.65233231,23.39834595,23.61210442,75.6858139,11.36748695,32.11154556,3.6116116,989
Mon May 13 17:00:42 GMT+05:30 2019,13-May-2019 17:00:42,77.6012847,13.04369747,10.95425,4,791.2850267,91.735886,-3.72070312,4.2402606,7.96575212,0.01400256,-0.11872438,-0.29458609,0.33143988,0.66123778,31,16.7049942,12.805686,146.8404846,-,1274.75,-,47.31690979,0.51207376,4,791.2850342,91.73588562,13.04369736,77.60128784,13.02040482,41,14.67710304,9.08046722,6.81319189,11.01242065,41.46074295,25.65103722,24.50395775,24.85484695,75.6858139,11.3592701,32.08833313,3.6168015,990
Mon May 13 17:00:43 GMT+05:30 2019,13-May-2019 17:00:43,77.60139039,13.04369431,11.486239,4,791.1021985,91.864716,-2.11414456,4.10139275,7.77181625,0.14127403,0.1789096,-0.33827367,0.5240069,0.8999331,31,16.72014427,12.8224678,146.8385162,-,1330.5,-,47.31627655,0.51242292,4,791.1021729,91.86471558,13.0436945,77.60138702,17.25733948,41,16.86223602,9.08198357,5.93028831,11.01058102,47.6334343,25.65532112,25.69398499,25.47621918,94.20108032,11.37043953,32.11988449,3.62415862,991
Mon May 13 17:00:43 GMT+05:30 2019,13-May-2019 17:00:44,77.60139039,13.04369431,11.486239,4,791.1021985,91.864716,-2.66722202,3.35916758,7.70238209,-0.00781692,-0.10100137,-0.27188808,0.34242278,0.68515617,31,16.72823524,12.83125305,146.8606415,-,1386,-,47.31458282,0.51335531,4,791.1021729,91.86471558,13.0436945,77.60138702,5.75529671,41,17.17479324,9.08216095,5.82236528,11.01036644,48.51636505,25.65582275,25.69398499,26.09758949,30.00150871,11.36964417,32.11763763,3.62991786,992
Mon May 13 17:00:45 GMT+05:30 2019,13-May-2019 17:00:45,77.60161354,13.04369164,12.277653,4,791.2133136,91.354576,-3.08861446,3.15086555,7.69759369,0.11991263,0.11097714,-0.36292419,0.47836682,0.83427972,31,16.74597931,12.85002136,146.8585205,-,1417.5,-,47.31389999,0.51373035,4,791.2133179,91.35457611,13.04369164,77.60161591,14.99163914,41,16.878088,9.08393669,5.92471838,11.00821495,47.67821503,25.66083717,27.46432495,27.34033203,75.30990601,11.38324738,32.15606689,3.63783026,993
Mon May 13 17:00:46 GMT+05:30 2019,13-May-2019 17:00:46,77.60172956,13.04369011,12.597647,4,791.2190578,91.186035,-3.90027356,4.9681201,9.12218666,0.0999065,0.15250868,-0.44834688,0.56305724,0.79962254,31,16.76473236,12.8695612,146.8826294,-,1447.75,-,47.31202316,0.51476282,4,791.2190552,91.18603516,13.04368973,77.60173035,14.99163914,41,18.50300789,9.08401299,5.40441418,11.00812244,52.26838303,25.6610527,28.18013382,27.34033203,75.30990601,11.38096046,32.1496048,3.64787674,994
Mon May 13 17:00:47 GMT+05:30 2019,13-May-2019 17:00:47,77.6018452,13.04368857,12.440159,4,791.1881734,91.187904,-2.86355257,3.80450273,7.71674776,0.01432096,0.02336434,-0.39245605,0.45957384,0.72542685,31,16.77381897,12.87910652,146.9173279,-,1417.75,-,47.31130981,0.51515406,4,791.1881714,91.18790436,13.04368877,77.60184479,14.99163914,41,48.02642822,9.08721066,2.08214355,11.00424862,135.6678772,25.67008591,27.82784081,27.34033203,75.30990601,11.40805721,32.22615051,3.65180326,995
Mon May 13 17:00:48 GMT+05:30 2019,13-May-2019 17:00:48,77.60196026,13.04368699,12.442394,4,791.4315688,91.19019,-3.07424879,4.33603191,6.31849098,0.03477812,-0.15803602,-0.31337908,0.44200119,0.54408675,31,16.7919426,12.89815998,146.931427,-,960.5,-,47.31108093,0.51527977,4,791.4315796,91.19019318,13.04368687,77.60195923,-,41,53.58665085,9.08721066,1.86609757,11.00424862,151.3747253,25.67008591,27.83284187,27.34033203,-,11.40805721,32.22615051,3.66195703,996
Mon May 13 17:00:48 GMT+05:30 2019,13-May-2019 17:00:49,77.60196026,13.04368699,12.442394,4,791.4315688,91.19019,-2.97368932,3.54352665,7.74069023,-0.02008977,-0.08045741,-0.30312836,0.36121574,0.68906116,31,16.80044937,12.90725803,146.9727783,-,1048,-,47.31004333,0.51585215,4,791.4315796,91.19019318,13.04368687,77.60195923,-,41,24.99769592,9.09061527,4.00028515,11.00012684,70.61495972,25.67970467,27.83284187,26.71896172,-,11.43729591,32.30874634,3.66612411,997
Mon May 13 17:00:50 GMT+05:30 2019,13-May-2019 17:00:50,77.60218507,13.04368331,12.333154,4,791.2139331,90.46285,-3.23705959,3.19396257,7.5874567,-0.0302953,-0.13541865,-0.34486341,0.29116917,0.63707542,31,16.8179512,12.92582798,146.9774933,-,1078.25,-,47.30819321,0.51686978,4,791.2139282,90.46285248,13.04368305,77.60218811,5.88761568,41,11.92994785,9.09205341,8.38209152,10.99838638,33.70042038,25.68376732,27.58847809,27.34033203,38.8817749,11.44632626,32.33425522,3.67625642,998
Mon May 13 17:00:51 GMT+05:30 2019,13-May-2019 17:00:51,77.60230238,13.04368222,12.719711,4,791.2537062,90.1191,-3.38789892,6.55313015,6.00005245,0.03032149,-0.05694449,-0.19818054,0.28140661,0.77765661,31,16.82747459,12.93570709,146.997879,-,1086.75,-,47.30726624,0.51737797,4,791.2537231,90.11910248,13.0436821,77.60230255,5.88761568,41,20.07073212,9.09239197,4.98227549,10.99797726,56.69698334,25.6847229,28.45318222,27.96170425,38.8817749,11.44721985,32.33678055,3.68015838,999
Mon May 13 17:00:51 GMT+05:30 2019,13-May-2019 17:00:52,77.60230238,13.04368222,12.719711,4,791.2537062,90.1191,-3.03594041,3.75422287,8.28179646,0.00720814,-0.02245817,-0.30947402,0.38269344,0.74421978,31,16.8464756,12.95542622,147.0016022,-,1083,-,47.30670547,0.51768798,4,791.2537231,90.11910248,13.0436821,77.60230255,6.15250111,41,44.96318054,9.09524822,2.22399569,10.99452305,127.0146332,25.69279289,28.45318222,27.96170425,40.31328201,11.47288895,32.40929031,3.69062042,1000
Mon May 13 17:00:52 GMT+05:30 2019,13-May-2019 17:00:53,77.6024182,13.0436838,12.562499,4,791.1525407,89.506165,-3.42381287,4.97769737,8.07828331,0.01698553,-0.16542591,-0.33949399,0.34461936,0.5797202,31,16.86382484,12.97387218,147.0461578,-,1064.75,-,47.30617905,0.51797658,4,791.1525269,89.50616455,13.04368401,77.60241699,6.15250111,41,35.53351593,9.0961771,2.81418586,10.99340057,100.3771668,25.6954155,28.10150909,26.71896172,40.31328201,11.48036194,32.43040085,3.70097685,1001
Mon May 13 17:00:54 GMT+05:30 2019,13-May-2019 17:00:54,77.60264311,13.04368387,12.031256,4,791.0664933,89.61234,-4.02956438,4.30490589,9.96018314,0.14244142,-0.03283765,-0.2033059,0.48910564,0.70883042,31,16.88005638,12.99145603,147.0461578,-,1032,-,47.30617905,0.51797658,4,791.0664673,89.61234283,13.04368401,77.60264587,6.15250111,41,181.2480011,9.09945202,0,10.98944473,512,25.70466614,26.91315079,26.09758949,40.31328201,11.51137924,32.51802063,3.70898342,1002
Mon May 13 17:00:54 GMT+05:30 2019,13-May-2019 17:00:55,77.60264311,13.04368387,12.031256,4,791.0664933,89.61234,-2.77496457,5.22430754,8.30813313,0.05864984,0.03889281,-0.32436201,0.47275332,0.76594162,31,16.88735962,12.99962234,147.0461578,-,1009.25,-,47.30617905,0.51797658,4,791.0664673,89.61234283,13.04368401,77.60264587,-,41,181.2480011,9.10073566,0,10.98789406,512,25.70829391,26.91315079,25.47621918,-,11.52354908,32.55239868,3.71480012,1003
Mon May 13 17:00:56 GMT+05:30 2019,13-May-2019 17:00:56,77.60286109,13.04368424,11.659026,6,791.0877677,89.703156,-3.80450273,5.43739796,8.300951,0.049798,0.08371092,-0.38781881,0.55427092,0.74617237,31,16.90140152,13.01551437,147.0461578,-,979.25,-,47.30617905,0.51797658,6,791.0877686,89.70315552,13.04368401,77.6028595,-,41,181.2480011,9.10382462,0,10.98416519,512,25.71702003,26.08049774,24.85484695,-,11.55281258,32.63506317,3.72220492,1004
Mon May 13 17:00:57 GMT+05:30 2019,13-May-2019 17:00:57,77.60296753,13.04368383,11.463978,6,790.7423813,89.68352,-3.67042327,4.66404724,7.89152956,0.02485139,0.00689724,-0.37415117,0.47543803,0.70443726,31,16.90708923,13.02243042,147.2042999,-,928.75,-,47.30596161,0.51809722,6,790.7423706,89.68351746,13.04368401,77.60296631,-,41,50.55881882,9.10507298,1.97785318,10.98266029,142.8215179,25.72054482,25.64418793,23.61210442,-,11.56462669,32.66843796,3.72767091,1005
Mon May 13 17:00:58 GMT+05:30 2019,13-May-2019 17:00:58,77.60307163,13.04368568,11.1078615,6,790.9810954,89.55757,-2.95692945,4.88432074,8.40869331,0.05992354,0.05367582,-0.31093842,0.53206104,0.75422645,31,16.91685677,13.03502369,147.2036896,-,891.75,-,47.30576324,0.51820451,6,790.9810791,89.55757141,13.04368591,77.60307312,-,41,52.97881317,9.10765171,1.88750768,10.97954941,149.6576691,25.72783089,24.84757805,22.36936378,-,11.58797264,32.73438644,3.73464274,1006
Mon May 13 17:00:59 GMT+05:30 2019,13-May-2019 17:00:59,77.6031728,13.0436868,10.818136,6,790.9591953,89.49904,-3.10058594,6.3567996,7.03198528,0.0096142,0.05844393,-0.30800965,0.45688912,0.80328345,31,16.92199135,13.04150867,147.2502441,-,865,-,47.30473709,0.51876867,6,790.9591675,89.4990387,13.04368687,77.6031723,-,41,21.78108597,9.10814953,4.59104395,10.97894955,61.52848816,25.7292366,24.19948196,22.9907341,-,11.59119511,32.74348831,3.73961997,1007
Mon May 13 17:01:00 GMT+05:30 2019,13-May-2019 17:01:00,77.60327101,13.04369083,10.565657,8,790.4888479,88.93516,-3.6584518,3.37592745,7.76463318,0.0410586,-0.06590244,-0.29995552,0.4390724,0.66758353,31,16.93170929,13.05405045,147.249588,-,884,-,47.3045311,0.51888365,6,790.9591675,89.4990387,13.04368687,77.6031723,-,41,51.57448196,9.11030006,1.93890309,10.97635841,145.6906281,25.73531151,24.19948196,22.36936378,-,11.60977268,32.7959671,3.74666834,1008
Mon May 13 17:01:01 GMT+05:30 2019,13-May-2019 17:01:01,77.603368,13.04369252,10.49926,6,790.5382311,89.34601,-3.36874461,3.58662367,7.39830923,0.03137698,0.01008902,-0.30093178,0.39025944,0.78131765,31,16.93681908,13.06051159,147.2884827,-,902.75,-,47.30331802,0.51955092,6,790.538208,89.3460083,13.04369259,77.60337067,-,41,17.33638191,9.1107893,5.76809645,10.97576904,48.97283173,25.73669243,23.48617554,22.9907341,-,11.61278152,32.80446625,3.75181556,1009
Mon May 13 17:01:02 GMT+05:30 2019,13-May-2019 17:01:02,77.60346394,13.043694,10.28111,6,790.4800419,89.2366,-2.60018253,4.63771009,8.43981838,-0.0096511,0.05076242,-0.38196126,0.42613694,0.78082949,31,16.94753265,13.07381153,147.286026,-,917.25,-,47.30252838,0.51998538,6,790.4800415,89.23660278,13.04369354,77.60346222,4.94731426,41,12.68062305,9.11218643,7.88588381,10.97408581,35.82096863,25.74064064,22.99818611,23.61210442,39.0236702,11.62228775,32.83132172,3.75882411,1010
Mon May 13 17:01:03 GMT+05:30 2019,13-May-2019 17:01:03,77.60356048,13.04369597,10.636921,6,790.7377353,89.027405,-3.61774921,4.16843224,9.34246063,0.05818206,0.10616203,-0.37781215,0.49545133,0.8135342,31,16.95925713,13.087883,147.2961426,-,952.75,-,47.30015945,0.52128649,6,790.7377319,89.02740479,13.0436964,77.6035614,5.08100843,41,10.81864548,9.11187077,9.2431097,10.97446632,30.56114578,25.739748,23.79411507,24.23347664,38.38792801,11.61546707,32.81205368,3.76760554,1011
Mon May 13 17:01:04 GMT+05:30 2019,13-May-2019 17:01:04,77.60365999,13.04369811,10.914493,6,791.0544864,88.86981,-3.06946039,3.14607716,7.49408007,0.04426572,-0.11227778,-0.30654526,0.30630121,0.67441732,31,16.96588516,13.09550858,147.2931671,-,968.75,-,47.29920197,0.52181321,6,791.0545044,88.86981201,13.04369831,77.60366058,13.39073849,41,10.59206486,9.11283684,9.44083309,10.97330284,29.92108727,25.74247742,24.4150238,24.85484695,98.42805481,11.61961842,32.82378006,3.77144408,1012
Mon May 13 17:01:05 GMT+05:30 2019,13-May-2019 17:01:05,77.60376135,13.04369586,11.160385,8,790.3294121,88.91613,-3.77577138,3.97689056,7.52999449,-0.02537368,-0.06644037,-0.33021954,0.39074761,0.68051893,31,16.98015213,13.11153603,147.2929688,-,1012,-,47.29641342,0.52334744,8,790.3294067,88.91613007,13.04369545,77.60375977,5.48214054,41,9.99460793,9.11239624,10.00518608,10.97383404,28.23335648,25.74123192,24.96507072,25.47621918,38.57409668,11.61108494,32.79967499,3.78099227,1013
