GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°C),Average trip speed(whilst moving only)(mph),Average trip speed(whilst stopped or moving)(mph),Distance to empty (Estimated)(miles),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel Level (From Engine ECU)(%),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm),Trip average KPL(kpl),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s)
Fri Apr 26 16:46:15 GMT+05:30 2019,26-Apr-2019 16:46:16.379,77.57063632592556,13.038726268258376,4.5511703,6.0,814.4541198244474,184.96437,0.42139238,2.74144459,9.48611641,0.03079817,0.01511804,0.06003992,0.24626127,0.88260442,46,20.51818848,14.23462677,82.51594543,-40,872,-,49.96583176,0.01776696,6,814.45410156,184.96437073,13.03872585,77.57063293,-,67,181.2480011,5.11485004,0,19.5505085,512,14.44872952,10.18067741,4.97096968,-,917.41583252,2591.57006836,10.12927914,3268
Fri Apr 26 16:46:16 GMT+05:30 2019,26-Apr-2019 16:46:17.369,77.57063185497435,13.0386892652076,3.227672,6.0,814.3891885347058,192.1986,0.22266756,2.78454161,9.50287628,0.00869769,-0.006352,0.01537608,0.26749492,0.85648954,46,20.50455666,14.22840691,82.51594543,-40,872,-,49.96583176,0.01776696,6,814.38916016,192.19859314,13.03868961,77.57063293,-,67,181.2480011,5.11498833,0,19.54998016,512,14.44911957,7.22009659,1.86411357,-,917.50170898,2591.81274414,10.13058949,3269
Fri Apr 26 16:46:17 GMT+05:30 2019,26-Apr-2019 16:46:18.376,77.57063185497435,13.0386892652076,0.0,8.0,814.625785245619,192.1986,0.43815228,2.77257013,9.82849789,0.03184833,0.03425882,0.08688704,0.31045029,0.88236046,46,20.49763107,14.22521973,82.51594543,-40,876.5,-,49.96583176,0.01776696,8,814.62579346,192.19859314,13.03868961,77.57063293,-,68,181.2480011,5.11517954,0,19.54924774,512,14.4496603,0,1.86411357,-,917.62036133,2592.14794922,10.13085651,3270
Fri Apr 26 16:46:18 GMT+05:30 2019,26-Apr-2019 16:46:19.379,77.57063185497435,13.0386892652076,0.0,8.0,814.6924153921944,192.1986,0.2849187,4.30011749,9.23232365,0.05759531,-0.02657209,0.04417571,0.43882832,0.76740593,46,20.48402977,14.2190094,82.51594543,-40,779,-,49.96583176,0.01776696,8,814.69244385,192.19859314,13.03868961,77.57063293,-,68,181.2480011,5.11521864,0,19.54910088,512,14.44976997,0,2.48548484,-,917.64459229,2592.21630859,10.13166142,3271
Fri Apr 26 16:46:20 GMT+05:30 2019,26-Apr-2019 16:46:20.386,77.5706180057049,13.038638128937984,1.4867959,8.0,814.644583705928,192.5713,-0.57462597,3.99604464,8.86599922,0.02428775,-0.01802987,-0.02513866,0.40246269,0.79498529,46,20.47781181,14.21630764,82.51594543,-40,732.5,-,49.96583176,0.01776696,8,814.61462402,191.18495178,13.03865051,77.57062531,2.34369898,68,181.2480011,5.11533594,0,19.54865074,512,14.45010185,2.47491741,3.72822714,22.78349495,917.71740723,2592.42211914,10.1321106,3272
Fri Apr 26 16:46:20 GMT+05:30 2019,26-Apr-2019 16:46:21.378,77.5706180057049,13.038638128937984,1.4867959,8.0,814.644583705928,192.5713,-1.11094356,3.52676678,9.14612961,0.03386551,0.03830516,-0.11471041,0.40002206,0.85087603,46,20.46723366,14.21218681,82.58560944,-40,1189.5,-,49.96528244,0.01805259,8,814.64459229,192.57130432,13.03863811,77.57061768,5.06554842,68,181.2480011,5.11526918,0,19.54890633,512,14.44991302,3.32586765,6.83508301,30.32411385,903.23748779,2551.51831055,10.13425255,3273
Fri Apr 26 16:46:21 GMT+05:30 2019,26-Apr-2019 16:46:22.380,77.57060700457588,13.038623114322379,1.9312665,8.0,813.9356273747677,187.85959,0.23224466,4.75263548,8.82290268,0.02155433,0.01587277,0.01391169,0.48105153,0.79425311,46,20.46287155,14.21076679,82.58560944,-40,1486,-,49.96528244,0.01805259,8,813.93560791,187.85958862,13.03862286,77.57061005,5.06554842,68,181.2480011,5.11558199,0,19.54771233,512,14.45079613,4.32012033,8.69919682,30.32411385,903.42840576,2552.05761719,10.13539124,3274
Fri Apr 26 16:46:22 GMT+05:30 2019,26-Apr-2019 16:46:23.374,77.57060351983144,13.038604226458961,1.9588261,8.0,814.2404166871586,181.09373,0.00718282,9.56033897,3.04551744,-0.05851167,-0.08386892,-0.01171511,0.83250469,0.28147316,46,20.45738029,14.21016979,82.58560944,-40,2408,-,49.96528244,0.01805259,8,814.24041748,181.09373474,13.03860378,77.57060242,13.97107029,68,181.2480011,5.11574793,0,19.54707718,512,14.45126534,4.3817687,14.29153728,50.80928421,903.52996826,2552.34448242,10.14005375,3275
Fri Apr 26 16:46:23 GMT+05:30 2019,26-Apr-2019 16:46:24.373,77.57060470743787,13.03857673027957,4.058198,8.0,814.0548307266823,177.64244,-1.48205614,6.96494532,5.688797,0.04400814,-0.01364569,-0.1403372,0.75098711,0.52334124,46,20.45601654,14.21082973,82.58560944,-40,2859,-,49.96528244,0.01805259,8,814.05480957,177.6424408,13.03857708,77.57060242,26.74749184,66,181.2480011,5.11642838,0,19.54447746,512,14.45318794,9.07793045,16.77702141,66.61853027,903.94555664,2553.51855469,10.14246178,3276
Fri Apr 26 16:46:24 GMT+05:30 2019,26-Apr-2019 16:46:25.369,77.57060290493845,13.038514470603062,7.4213467,8.0,813.5839672279704,185.37231,-3.14607716,8.11898613,6.15089178,0.22110854,-0.59961134,0.20208557,0.27042371,0.11502101,46,20.45306587,14.21198845,82.58560944,-40,1607,-,49.96528244,0.01805259,8,813.58398438,185.37231445,13.03851414,77.57060242,26.74749184,66,181.2480011,5.1167798,0,19.54313469,512,14.45418072,16.60107803,16.15565109,66.61853027,904.16027832,2554.125,10.14940071,3277
